CODIGO_DE_LA_INSTITUCION,IES_PADRE,INSTITUCION_DE_EDUCACION_SUPERIOR_IES,PRINCIPAL_O_SECCIONAL,ID_SECTOR_IES,SECTOR_IES,ID_CARACTER,CARACTER_IES,CODIGO_DEL_DEPARTAMENTO_IES,DEPARTAMENTO_DE_DOMICILIO_DE_LA_IES,CODIGO_DEL_MUNICIPIO_IES,MUNICIPIO_DE_DOMICILIO_DE_LA_IES,CODIGO_SNIES_PROGRAMA,PROGRAMA_ACADEMICO,ID_NIVEL_ACADEMICO,NIVEL_ACADEMICO,ID_NIVEL_DE_FORMACION,NIVEL_DE_FORMACION,ID_METODOLOGIA,METODOLOGIA,ID_AREA,AREA_DE_CONOCIMIENTO,ID_NUCLEO,NUCLEO_BASICO_DEL_CONOCIMIENTO_NBC,CODIGO_DEL_DEPARTAMENTO_PROGRAMA,DEPARTAMENTO_DE_OFERTA_DEL_PROGRAMA,CODIGO_DEL_MUNICIPIO_PROGRAMA,MUNICIPIO_DE_OFERTA_DEL_PROGRAMA,ID_SEXO,SEXO,ANO,SEMESTRE,MATRICULADOS_2018
9110,9110,SERVICIO NACIONAL DE APRENDIZAJE-SENA-,Principal,1,OFICIAL,2,Institución Tecnológica,11,BOGOTA D.C,11001,BOGOTA D.C.,102348,TECNOLOGÍA EN GESTIÓN DE REDES DE DATOS,1,PREGRADO,5,Tecnológica,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",27,CHOCÓ,27001,QUIBDÓ,2,Mujer,2018,1,4
9110,9110,SERVICIO NACIONAL DE APRENDIZAJE-SENA-,Principal,1,OFICIAL,2,Institución Tecnológica,11,BOGOTA D.C,11001,BOGOTA D.C.,102348,TECNOLOGÍA EN GESTIÓN DE REDES DE DATOS,1,PREGRADO,5,Tecnológica,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",41,HUILA,41001,NEIVA,1,Hombre,2018,1,18
9110,9110,SERVICIO NACIONAL DE APRENDIZAJE-SENA-,Principal,1,OFICIAL,2,Institución Tecnológica,11,BOGOTA D.C,11001,BOGOTA D.C.,102348,TECNOLOGÍA EN GESTIÓN DE REDES DE DATOS,1,PREGRADO,5,Tecnológica,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",41,HUILA,41001,NEIVA,2,Mujer,2018,1,7
9110,9110,SERVICIO NACIONAL DE APRENDIZAJE-SENA-,Principal,1,OFICIAL,2,Institución Tecnológica,11,BOGOTA D.C,11001,BOGOTA D.C.,102348,TECNOLOGÍA EN GESTIÓN DE REDES DE DATOS,1,PREGRADO,5,Tecnológica,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",41,HUILA,41396,LA PLATA,1,Hombre,2018,1,13
9110,9110,SERVICIO NACIONAL DE APRENDIZAJE-SENA-,Principal,1,OFICIAL,2,Institución Tecnológica,11,BOGOTA D.C,11001,BOGOTA D.C.,102348,TECNOLOGÍA EN GESTIÓN DE REDES DE DATOS,1,PREGRADO,5,Tecnológica,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",41,HUILA,41396,LA PLATA,2,Mujer,2018,1,3
9110,9110,SERVICIO NACIONAL DE APRENDIZAJE-SENA-,Principal,1,OFICIAL,2,Institución Tecnológica,11,BOGOTA D.C,11001,BOGOTA D.C.,102348,TECNOLOGÍA EN GESTIÓN DE REDES DE DATOS,1,PREGRADO,5,Tecnológica,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",41,HUILA,41551,PITALITO,1,Hombre,2018,1,73
9110,9110,SERVICIO NACIONAL DE APRENDIZAJE-SENA-,Principal,1,OFICIAL,2,Institución Tecnológica,11,BOGOTA D.C,11001,BOGOTA D.C.,102348,TECNOLOGÍA EN GESTIÓN DE REDES DE DATOS,1,PREGRADO,5,Tecnológica,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",41,HUILA,41551,PITALITO,2,Mujer,2018,1,15
9110,9110,SERVICIO NACIONAL DE APRENDIZAJE-SENA-,Principal,1,OFICIAL,2,Institución Tecnológica,11,BOGOTA D.C,11001,BOGOTA D.C.,102348,TECNOLOGÍA EN GESTIÓN DE REDES DE DATOS,1,PREGRADO,5,Tecnológica,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",44,LA GUAJIRA,44001,RIOHACHA,1,Hombre,2018,1,38
9110,9110,SERVICIO NACIONAL DE APRENDIZAJE-SENA-,Principal,1,OFICIAL,2,Institución Tecnológica,11,BOGOTA D.C,11001,BOGOTA D.C.,102348,TECNOLOGÍA EN GESTIÓN DE REDES DE DATOS,1,PREGRADO,5,Tecnológica,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",44,LA GUAJIRA,44001,RIOHACHA,2,Mujer,2018,1,20
9110,9110,SERVICIO NACIONAL DE APRENDIZAJE-SENA-,Principal,1,OFICIAL,2,Institución Tecnológica,11,BOGOTA D.C,11001,BOGOTA D.C.,102348,TECNOLOGÍA EN GESTIÓN DE REDES DE DATOS,1,PREGRADO,5,Tecnológica,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",47,MAGDALENA,47001,SANTA MARTA,1,Hombre,2018,1,81
9110,9110,SERVICIO NACIONAL DE APRENDIZAJE-SENA-,Principal,1,OFICIAL,2,Institución Tecnológica,11,BOGOTA D.C,11001,BOGOTA D.C.,102348,TECNOLOGÍA EN GESTIÓN DE REDES DE DATOS,1,PREGRADO,5,Tecnológica,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",47,MAGDALENA,47001,SANTA MARTA,2,Mujer,2018,1,6
9110,9110,SERVICIO NACIONAL DE APRENDIZAJE-SENA-,Principal,1,OFICIAL,2,Institución Tecnológica,11,BOGOTA D.C,11001,BOGOTA D.C.,102348,TECNOLOGÍA EN GESTIÓN DE REDES DE DATOS,1,PREGRADO,5,Tecnológica,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",52,NARIÑO,52001,PASTO,1,Hombre,2018,1,40
9110,9110,SERVICIO NACIONAL DE APRENDIZAJE-SENA-,Principal,1,OFICIAL,2,Institución Tecnológica,11,BOGOTA D.C,11001,BOGOTA D.C.,102348,TECNOLOGÍA EN GESTIÓN DE REDES DE DATOS,1,PREGRADO,5,Tecnológica,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",52,NARIÑO,52001,PASTO,2,Mujer,2018,1,14
9110,9110,SERVICIO NACIONAL DE APRENDIZAJE-SENA-,Principal,1,OFICIAL,2,Institución Tecnológica,11,BOGOTA D.C,11001,BOGOTA D.C.,102348,TECNOLOGÍA EN GESTIÓN DE REDES DE DATOS,1,PREGRADO,5,Tecnológica,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",52,NARIÑO,52356,IPIALES,1,Hombre,2018,1,22
9110,9110,SERVICIO NACIONAL DE APRENDIZAJE-SENA-,Principal,1,OFICIAL,2,Institución Tecnológica,11,BOGOTA D.C,11001,BOGOTA D.C.,102348,TECNOLOGÍA EN GESTIÓN DE REDES DE DATOS,1,PREGRADO,5,Tecnológica,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",52,NARIÑO,52356,IPIALES,2,Mujer,2018,1,8
9110,9110,SERVICIO NACIONAL DE APRENDIZAJE-SENA-,Principal,1,OFICIAL,2,Institución Tecnológica,11,BOGOTA D.C,11001,BOGOTA D.C.,102348,TECNOLOGÍA EN GESTIÓN DE REDES DE DATOS,1,PREGRADO,5,Tecnológica,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",63,QUINDÍO,63001,ARMENIA,1,Hombre,2018,1,24
9110,9110,SERVICIO NACIONAL DE APRENDIZAJE-SENA-,Principal,1,OFICIAL,2,Institución Tecnológica,11,BOGOTA D.C,11001,BOGOTA D.C.,102348,TECNOLOGÍA EN GESTIÓN DE REDES DE DATOS,1,PREGRADO,5,Tecnológica,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",63,QUINDÍO,63001,ARMENIA,2,Mujer,2018,1,1
9110,9110,SERVICIO NACIONAL DE APRENDIZAJE-SENA-,Principal,1,OFICIAL,2,Institución Tecnológica,11,BOGOTA D.C,11001,BOGOTA D.C.,102348,TECNOLOGÍA EN GESTIÓN DE REDES DE DATOS,1,PREGRADO,5,Tecnológica,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",66,RISARALDA,66170,DOSQUEBRADAS,1,Hombre,2018,1,76
9110,9110,SERVICIO NACIONAL DE APRENDIZAJE-SENA-,Principal,1,OFICIAL,2,Institución Tecnológica,11,BOGOTA D.C,11001,BOGOTA D.C.,102348,TECNOLOGÍA EN GESTIÓN DE REDES DE DATOS,1,PREGRADO,5,Tecnológica,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",66,RISARALDA,66170,DOSQUEBRADAS,2,Mujer,2018,1,10
9110,9110,SERVICIO NACIONAL DE APRENDIZAJE-SENA-,Principal,1,OFICIAL,2,Institución Tecnológica,11,BOGOTA D.C,11001,BOGOTA D.C.,102348,TECNOLOGÍA EN GESTIÓN DE REDES DE DATOS,1,PREGRADO,5,Tecnológica,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",68,SANTANDER,68276,FLORIDABLANCA,1,Hombre,2018,1,34
9110,9110,SERVICIO NACIONAL DE APRENDIZAJE-SENA-,Principal,1,OFICIAL,2,Institución Tecnológica,11,BOGOTA D.C,11001,BOGOTA D.C.,102348,TECNOLOGÍA EN GESTIÓN DE REDES DE DATOS,1,PREGRADO,5,Tecnológica,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",68,SANTANDER,68276,FLORIDABLANCA,2,Mujer,2018,1,5
9110,9110,SERVICIO NACIONAL DE APRENDIZAJE-SENA-,Principal,1,OFICIAL,2,Institución Tecnológica,11,BOGOTA D.C,11001,BOGOTA D.C.,102348,TECNOLOGÍA EN GESTIÓN DE REDES DE DATOS,1,PREGRADO,5,Tecnológica,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",68,SANTANDER,68307,GIRÓN,1,Hombre,2018,1,50
9110,9110,SERVICIO NACIONAL DE APRENDIZAJE-SENA-,Principal,1,OFICIAL,2,Institución Tecnológica,11,BOGOTA D.C,11001,BOGOTA D.C.,102348,TECNOLOGÍA EN GESTIÓN DE REDES DE DATOS,1,PREGRADO,5,Tecnológica,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",68,SANTANDER,68307,GIRÓN,2,Mujer,2018,1,8
9110,9110,SERVICIO NACIONAL DE APRENDIZAJE-SENA-,Principal,1,OFICIAL,2,Institución Tecnológica,11,BOGOTA D.C,11001,BOGOTA D.C.,102348,TECNOLOGÍA EN GESTIÓN DE REDES DE DATOS,1,PREGRADO,5,Tecnológica,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",68,SANTANDER,68861,VÉLEZ,1,Hombre,2018,1,36
9110,9110,SERVICIO NACIONAL DE APRENDIZAJE-SENA-,Principal,1,OFICIAL,2,Institución Tecnológica,11,BOGOTA D.C,11001,BOGOTA D.C.,102348,TECNOLOGÍA EN GESTIÓN DE REDES DE DATOS,1,PREGRADO,5,Tecnológica,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",68,SANTANDER,68861,VÉLEZ,2,Mujer,2018,1,10
9110,9110,SERVICIO NACIONAL DE APRENDIZAJE-SENA-,Principal,1,OFICIAL,2,Institución Tecnológica,11,BOGOTA D.C,11001,BOGOTA D.C.,102348,TECNOLOGÍA EN GESTIÓN DE REDES DE DATOS,1,PREGRADO,5,Tecnológica,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",73,TOLIMA,73001,IBAGUÉ,1,Hombre,2018,1,236
9110,9110,SERVICIO NACIONAL DE APRENDIZAJE-SENA-,Principal,1,OFICIAL,2,Institución Tecnológica,11,BOGOTA D.C,11001,BOGOTA D.C.,102348,TECNOLOGÍA EN GESTIÓN DE REDES DE DATOS,1,PREGRADO,5,Tecnológica,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",73,TOLIMA,73001,IBAGUÉ,2,Mujer,2018,1,118
9110,9110,SERVICIO NACIONAL DE APRENDIZAJE-SENA-,Principal,1,OFICIAL,2,Institución Tecnológica,11,BOGOTA D.C,11001,BOGOTA D.C.,102348,TECNOLOGÍA EN GESTIÓN DE REDES DE DATOS,1,PREGRADO,5,Tecnológica,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",76,VALLE DEL CAUCA,76001,CALI,1,Hombre,2018,1,161
9110,9110,SERVICIO NACIONAL DE APRENDIZAJE-SENA-,Principal,1,OFICIAL,2,Institución Tecnológica,11,BOGOTA D.C,11001,BOGOTA D.C.,102348,TECNOLOGÍA EN GESTIÓN DE REDES DE DATOS,1,PREGRADO,5,Tecnológica,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",76,VALLE DEL CAUCA,76001,CALI,2,Mujer,2018,1,28
9110,9110,SERVICIO NACIONAL DE APRENDIZAJE-SENA-,Principal,1,OFICIAL,2,Institución Tecnológica,11,BOGOTA D.C,11001,BOGOTA D.C.,102348,TECNOLOGÍA EN GESTIÓN DE REDES DE DATOS,1,PREGRADO,5,Tecnológica,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",76,VALLE DEL CAUCA,76111,GUADALAJARA DE BUGA,1,Hombre,2018,1,58
9110,9110,SERVICIO NACIONAL DE APRENDIZAJE-SENA-,Principal,1,OFICIAL,2,Institución Tecnológica,11,BOGOTA D.C,11001,BOGOTA D.C.,102348,TECNOLOGÍA EN GESTIÓN DE REDES DE DATOS,1,PREGRADO,5,Tecnológica,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",76,VALLE DEL CAUCA,76111,GUADALAJARA DE BUGA,2,Mujer,2018,1,17
9110,9110,SERVICIO NACIONAL DE APRENDIZAJE-SENA-,Principal,1,OFICIAL,2,Institución Tecnológica,11,BOGOTA D.C,11001,BOGOTA D.C.,102348,TECNOLOGÍA EN GESTIÓN DE REDES DE DATOS,1,PREGRADO,5,Tecnológica,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",76,VALLE DEL CAUCA,76147,CARTAGO,1,Hombre,2018,1,25
9110,9110,SERVICIO NACIONAL DE APRENDIZAJE-SENA-,Principal,1,OFICIAL,2,Institución Tecnológica,11,BOGOTA D.C,11001,BOGOTA D.C.,102348,TECNOLOGÍA EN GESTIÓN DE REDES DE DATOS,1,PREGRADO,5,Tecnológica,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",76,VALLE DEL CAUCA,76147,CARTAGO,2,Mujer,2018,1,6
9110,9110,SERVICIO NACIONAL DE APRENDIZAJE-SENA-,Principal,1,OFICIAL,2,Institución Tecnológica,11,BOGOTA D.C,11001,BOGOTA D.C.,102348,TECNOLOGÍA EN GESTIÓN DE REDES DE DATOS,1,PREGRADO,5,Tecnológica,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",85,CASANARE,85001,YOPAL,1,Hombre,2018,1,45
9110,9110,SERVICIO NACIONAL DE APRENDIZAJE-SENA-,Principal,1,OFICIAL,2,Institución Tecnológica,11,BOGOTA D.C,11001,BOGOTA D.C.,102348,TECNOLOGÍA EN GESTIÓN DE REDES DE DATOS,1,PREGRADO,5,Tecnológica,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",85,CASANARE,85001,YOPAL,2,Mujer,2018,1,14
9110,9110,SERVICIO NACIONAL DE APRENDIZAJE-SENA-,Principal,1,OFICIAL,2,Institución Tecnológica,11,BOGOTA D.C,11001,BOGOTA D.C.,102348,TECNOLOGÍA EN GESTIÓN DE REDES DE DATOS,1,PREGRADO,5,Tecnológica,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",86,PUTUMAYO,86568,PUERTO ASÍS,1,Hombre,2018,1,31
9110,9110,SERVICIO NACIONAL DE APRENDIZAJE-SENA-,Principal,1,OFICIAL,2,Institución Tecnológica,11,BOGOTA D.C,11001,BOGOTA D.C.,102348,TECNOLOGÍA EN GESTIÓN DE REDES DE DATOS,1,PREGRADO,5,Tecnológica,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",86,PUTUMAYO,86568,PUERTO ASÍS,2,Mujer,2018,1,10
9110,9110,SERVICIO NACIONAL DE APRENDIZAJE-SENA-,Principal,1,OFICIAL,2,Institución Tecnológica,11,BOGOTA D.C,11001,BOGOTA D.C.,102348,TECNOLOGÍA EN GESTIÓN DE REDES DE DATOS,1,PREGRADO,5,Tecnológica,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",88,SAN ANDRÉS Y PROVIDENCIA,88001,SAN ANDRÉS,1,Hombre,2018,1,23
9110,9110,SERVICIO NACIONAL DE APRENDIZAJE-SENA-,Principal,1,OFICIAL,2,Institución Tecnológica,11,BOGOTA D.C,11001,BOGOTA D.C.,102348,TECNOLOGÍA EN GESTIÓN DE REDES DE DATOS,1,PREGRADO,5,Tecnológica,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",88,SAN ANDRÉS Y PROVIDENCIA,88001,SAN ANDRÉS,2,Mujer,2018,1,3
9110,9110,SERVICIO NACIONAL DE APRENDIZAJE-SENA-,Principal,1,OFICIAL,2,Institución Tecnológica,11,BOGOTA D.C,11001,BOGOTA D.C.,102349,TECNOLOGÍA EN DISEÑO DE PRODUCTOS INDUSTRIALES,1,PREGRADO,5,Tecnológica,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,5,ANTIOQUIA,5001,MEDELLÍN,1,Hombre,2018,1,85
9110,9110,SERVICIO NACIONAL DE APRENDIZAJE-SENA-,Principal,1,OFICIAL,2,Institución Tecnológica,11,BOGOTA D.C,11001,BOGOTA D.C.,102349,TECNOLOGÍA EN DISEÑO DE PRODUCTOS INDUSTRIALES,1,PREGRADO,5,Tecnológica,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,5,ANTIOQUIA,5001,MEDELLÍN,2,Mujer,2018,1,45
9110,9110,SERVICIO NACIONAL DE APRENDIZAJE-SENA-,Principal,1,OFICIAL,2,Institución Tecnológica,11,BOGOTA D.C,11001,BOGOTA D.C.,102349,TECNOLOGÍA EN DISEÑO DE PRODUCTOS INDUSTRIALES,1,PREGRADO,5,Tecnológica,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,5,ANTIOQUIA,5360,ITAGUI,1,Hombre,2018,1,96
9110,9110,SERVICIO NACIONAL DE APRENDIZAJE-SENA-,Principal,1,OFICIAL,2,Institución Tecnológica,11,BOGOTA D.C,11001,BOGOTA D.C.,102349,TECNOLOGÍA EN DISEÑO DE PRODUCTOS INDUSTRIALES,1,PREGRADO,5,Tecnológica,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,5,ANTIOQUIA,5360,ITAGUI,2,Mujer,2018,1,21
9110,9110,SERVICIO NACIONAL DE APRENDIZAJE-SENA-,Principal,1,OFICIAL,2,Institución Tecnológica,11,BOGOTA D.C,11001,BOGOTA D.C.,102349,TECNOLOGÍA EN DISEÑO DE PRODUCTOS INDUSTRIALES,1,PREGRADO,5,Tecnológica,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,8,ATLÁNTICO,8001,BARRANQUILLA,1,Hombre,2018,1,31
9110,9110,SERVICIO NACIONAL DE APRENDIZAJE-SENA-,Principal,1,OFICIAL,2,Institución Tecnológica,11,BOGOTA D.C,11001,BOGOTA D.C.,102349,TECNOLOGÍA EN DISEÑO DE PRODUCTOS INDUSTRIALES,1,PREGRADO,5,Tecnológica,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,8,ATLÁNTICO,8001,BARRANQUILLA,2,Mujer,2018,1,14
9110,9110,SERVICIO NACIONAL DE APRENDIZAJE-SENA-,Principal,1,OFICIAL,2,Institución Tecnológica,11,BOGOTA D.C,11001,BOGOTA D.C.,102349,TECNOLOGÍA EN DISEÑO DE PRODUCTOS INDUSTRIALES,1,PREGRADO,5,Tecnológica,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,11,BOGOTÁ D.C,11001,"BOGOTÁ, D.C.",1,Hombre,2018,1,408
9110,9110,SERVICIO NACIONAL DE APRENDIZAJE-SENA-,Principal,1,OFICIAL,2,Institución Tecnológica,11,BOGOTA D.C,11001,BOGOTA D.C.,102349,TECNOLOGÍA EN DISEÑO DE PRODUCTOS INDUSTRIALES,1,PREGRADO,5,Tecnológica,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,11,BOGOTÁ D.C,11001,"BOGOTÁ, D.C.",2,Mujer,2018,1,217
9110,9110,SERVICIO NACIONAL DE APRENDIZAJE-SENA-,Principal,1,OFICIAL,2,Institución Tecnológica,11,BOGOTA D.C,11001,BOGOTA D.C.,102349,TECNOLOGÍA EN DISEÑO DE PRODUCTOS INDUSTRIALES,1,PREGRADO,5,Tecnológica,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,15,BOYACÁ,15759,SOGAMOSO,1,Hombre,2018,1,30
9110,9110,SERVICIO NACIONAL DE APRENDIZAJE-SENA-,Principal,1,OFICIAL,2,Institución Tecnológica,11,BOGOTA D.C,11001,BOGOTA D.C.,102349,TECNOLOGÍA EN DISEÑO DE PRODUCTOS INDUSTRIALES,1,PREGRADO,5,Tecnológica,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,15,BOYACÁ,15759,SOGAMOSO,2,Mujer,2018,1,22
9110,9110,SERVICIO NACIONAL DE APRENDIZAJE-SENA-,Principal,1,OFICIAL,2,Institución Tecnológica,11,BOGOTA D.C,11001,BOGOTA D.C.,102349,TECNOLOGÍA EN DISEÑO DE PRODUCTOS INDUSTRIALES,1,PREGRADO,5,Tecnológica,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,25,CUNDINAMARCA,25175,CHÍA,1,Hombre,2018,1,11
9110,9110,SERVICIO NACIONAL DE APRENDIZAJE-SENA-,Principal,1,OFICIAL,2,Institución Tecnológica,11,BOGOTA D.C,11001,BOGOTA D.C.,102349,TECNOLOGÍA EN DISEÑO DE PRODUCTOS INDUSTRIALES,1,PREGRADO,5,Tecnológica,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,25,CUNDINAMARCA,25175,CHÍA,2,Mujer,2018,1,4
9110,9110,SERVICIO NACIONAL DE APRENDIZAJE-SENA-,Principal,1,OFICIAL,2,Institución Tecnológica,11,BOGOTA D.C,11001,BOGOTA D.C.,102349,TECNOLOGÍA EN DISEÑO DE PRODUCTOS INDUSTRIALES,1,PREGRADO,5,Tecnológica,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,41,HUILA,41001,NEIVA,1,Hombre,2018,1,44
9110,9110,SERVICIO NACIONAL DE APRENDIZAJE-SENA-,Principal,1,OFICIAL,2,Institución Tecnológica,11,BOGOTA D.C,11001,BOGOTA D.C.,102349,TECNOLOGÍA EN DISEÑO DE PRODUCTOS INDUSTRIALES,1,PREGRADO,5,Tecnológica,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,41,HUILA,41001,NEIVA,2,Mujer,2018,1,39
