CODIGO_DE_LA_INSTITUCION,IES_PADRE,INSTITUCION_DE_EDUCACION_SUPERIOR_IES,PRINCIPAL_O_SECCIONAL,ID_SECTOR_IES,SECTOR_IES,ID_CARACTER,CARACTER_IES,CODIGO_DEL_DEPARTAMENTO_IES,DEPARTAMENTO_DE_DOMICILIO_DE_LA_IES,CODIGO_DEL_MUNICIPIO,MUNICIPIO_DE_DOMICILIO_DE_LA_IES,CODIGO_SNIES_PROGRAMA,PROGRAMA_ACADEMICO,ID_NIVEL_ACADEMICO,NIVEL_ACADEMICO,ID_NIVEL_DE_FORMACION,NIVEL_DE_FORMACION,ID_METODOLOGIA,METODOLOGIA,ID_AREA,AREA_DE_CONOCIMIENTO,ID_NUCLEO,NUCLEO_BASICO_DEL_CONOCIMIENTO_NBC,ID_CINE_CAMPO_AMPLIO,DESC_CINE_CAMPO_AMPLIO,ID_CINE_CAMPO_ESPECIFICO,DESC_CINE_CAMPO_ESPECIFICO,ID_CINE_CODIGO_DETALLADO,DESC_CINE_CODIGO_DETALLADO,CODIGO_DEL_DEPARTAMENTO_PROGRAMA,DEPARTAMENTO_DE_OFERTA_DEL_PROGRAMA,CODIGO_DEL_MUNICIPIO_PROGRAMA,MUNICIPIO_DE_OFERTA_DEL_PROGRAMA,ID_SEXO,SEXO,ANO,SEMESTRE,GRADUADOS
1204,1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,68,SANTANDER,68001,BUCARAMANGA,105935,MAESTRÍA EN EVALUACIÓN Y GERENCIA DE PROYECTOS,2,POSGRADO,2,MAESTRÍA,1,PRESENCIAL,6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",69,ADMINISTRACIÓN,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,413,GESTIÓN Y ADMINISTRACIÓN,68,SANTANDER,68001,BUCARAMANGA,1,HOMBRE,2019,2,2
1204,1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,68,SANTANDER,68001,BUCARAMANGA,101927,ESPECIALIZACIÓN EN SISTEMAS DE DISTRIBUCIÓN DE ENERGÍA ELÉCTRICA,2,POSGRADO,1,ESPECIALIZACIÓN UNIVERSITARIA,1,PRESENCIAL,8,"INGENIERÍA, ARQUITECTURA, URBANISMO Y AFINES",828,INGENIERÍA ELÉCTRICA Y AFINES,7,"INGENIERÍA, INDUSTRIA Y CONSTRUCCIÓN",71,INGENIERÍA Y PROFESIONES AFINES,713,ELECTRICIDAD Y ENERGÍA,68,SANTANDER,68001,BUCARAMANGA,1,HOMBRE,2019,2,15
1204,1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,68,SANTANDER,68001,BUCARAMANGA,105098,ESPECIALIZACIÓN EN GERENCIA DE LA SEGURIDAD Y SALUD EN EL TRABAJO,2,POSGRADO,1,ESPECIALIZACIÓN UNIVERSITARIA,1,PRESENCIAL,8,"INGENIERÍA, ARQUITECTURA, URBANISMO Y AFINES",820,"INGENIERÍA AMBIENTAL, SANITARIA Y AFINES",4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,413,GESTIÓN Y ADMINISTRACIÓN,68,SANTANDER,68001,BUCARAMANGA,2,MUJER,2019,2,3
1204,1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,68,SANTANDER,68001,BUCARAMANGA,2623,ECONOMIA,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",611,ECONOMÍA,3,"CIENCIAS SOCIALES, PERIODISMO E INFORMACIÓN",31,CIENCIAS SOCIALES Y DEL COMPORTAMIENTO,311,ECONOMÍA,68,SANTANDER,68001,BUCARAMANGA,2,MUJER,2019,2,17
1204,1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,68,SANTANDER,68001,BUCARAMANGA,102224,HISTORIA Y ARCHIVISTICA,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,5,CIENCIAS SOCIALES Y HUMANAS,562,"GEOGRAFÍA, HISTORIA",2,ARTE Y HUMANIDADES,22,HUMANIDADES (EXCEPTO IDIOMAS),222,HISTORIA Y ARQUEOLOGÍA,68,SANTANDER,68001,BUCARAMANGA,1,HOMBRE,2019,2,7
1204,1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,68,SANTANDER,68001,BUCARAMANGA,5161,ESPECIALIZACION EN GERENCIA DE HIDROCARBUROS,2,POSGRADO,1,ESPECIALIZACIÓN UNIVERSITARIA,1,PRESENCIAL,8,"INGENIERÍA, ARQUITECTURA, URBANISMO Y AFINES",826,"INGENIERÍA DE MINAS, METALURGIA Y AFINES",7,"INGENIERÍA, INDUSTRIA Y CONSTRUCCIÓN",72,INDUSTRIA Y PROCESAMIENTO,724,MINERÍA Y EXTRACCIÓN,68,SANTANDER,68001,BUCARAMANGA,1,HOMBRE,2019,2,8
1204,1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,68,SANTANDER,68001,BUCARAMANGA,1934,ESPECIALIZACION EN GERENCIA DE PROYECTOS DE CONSTRUCCION,2,POSGRADO,1,ESPECIALIZACIÓN UNIVERSITARIA,1,PRESENCIAL,6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",69,ADMINISTRACIÓN,7,"INGENIERÍA, INDUSTRIA Y CONSTRUCCIÓN",73,ARQUITECTURA Y CONSTRUCCIÓN,732,CONSTRUCCIÓN E INGENIERÍA CIVIL,68,SANTANDER,68001,BUCARAMANGA,1,HOMBRE,2019,2,1
1204,1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,68,SANTANDER,68001,BUCARAMANGA,103888,MAESTRÍA EN MATEMÁTICA APLICADA,2,POSGRADO,2,MAESTRÍA,1,PRESENCIAL,9,MATEMÁTICAS Y CIENCIAS NATURALES,937,"MATEMÁTICAS, ESTADÍSTICA Y AFINES",5,"CIENCIAS NATURALES, MATEMÁTICAS Y ESTADÍSTICA",54,MATEMÁTICAS Y ESTADÍSTICA,541,MATEMÁTICAS,68,SANTANDER,68001,BUCARAMANGA,1,HOMBRE,2019,2,3
1204,1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,68,SANTANDER,68001,BUCARAMANGA,10333,PRODUCCIÓN AGROINDUSTRIAL,1,PREGRADO,6,UNIVERSITARIA,2,DISTANCIA (TRADICIONAL),8,"INGENIERÍA, ARQUITECTURA, URBANISMO Y AFINES",823,"INGENIERÍA AGROINDUSTRIAL, ALIMENTOS Y AFINES",7,"INGENIERÍA, INDUSTRIA Y CONSTRUCCIÓN",71,INGENIERÍA Y PROFESIONES AFINES,719,INGENIERÍA Y PROFESIONES AFINES NO CLASIFICADAS EN OTRA PARTE,68,SANTANDER,68001,BUCARAMANGA,1,HOMBRE,2019,2,10
1204,1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,68,SANTANDER,68001,BUCARAMANGA,53492,MAESTRIA EN GEOLOGIA,2,POSGRADO,2,MAESTRÍA,1,PRESENCIAL,9,MATEMÁTICAS Y CIENCIAS NATURALES,936,"GEOLOGÍA, OTROS PROGRAMAS DE CIENCIAS NATURALES",5,"CIENCIAS NATURALES, MATEMÁTICAS Y ESTADÍSTICA",53,CIENCIAS FÍSICAS,532,CIENCIAS DE LA TIERRA,68,SANTANDER,68001,BUCARAMANGA,2,MUJER,2019,2,3
1204,1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,68,SANTANDER,68001,BUCARAMANGA,90966,MAESTRÍA EN GERENCIA DE NEGOCIOS - MBA,2,POSGRADO,2,MAESTRÍA,1,PRESENCIAL,6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",69,ADMINISTRACIÓN,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,413,GESTIÓN Y ADMINISTRACIÓN,68,SANTANDER,68001,BUCARAMANGA,2,MUJER,2019,2,9
1204,1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,68,SANTANDER,68001,BUCARAMANGA,697,INGENIERIA DE PETROLEOS,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,8,"INGENIERÍA, ARQUITECTURA, URBANISMO Y AFINES",826,"INGENIERÍA DE MINAS, METALURGIA Y AFINES",7,"INGENIERÍA, INDUSTRIA Y CONSTRUCCIÓN",72,INDUSTRIA Y PROCESAMIENTO,724,MINERÍA Y EXTRACCIÓN,68,SANTANDER,68001,BUCARAMANGA,2,MUJER,2019,2,44
1204,1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,68,SANTANDER,68001,BUCARAMANGA,102080,MAESTRÍA EN DERECHOS HUMANOS,2,POSGRADO,2,MAESTRÍA,1,PRESENCIAL,5,CIENCIAS SOCIALES Y HUMANAS,559,DERECHO Y AFINES,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,42,DERECHO,421,DERECHO,68,SANTANDER,68001,BUCARAMANGA,1,HOMBRE,2019,2,7
1204,1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,68,SANTANDER,68001,BUCARAMANGA,53685,ESPECIALIZACIÓN EN ESTADÍSTICA,2,POSGRADO,1,ESPECIALIZACIÓN UNIVERSITARIA,1,PRESENCIAL,9,MATEMÁTICAS Y CIENCIAS NATURALES,937,"MATEMÁTICAS, ESTADÍSTICA Y AFINES",5,"CIENCIAS NATURALES, MATEMÁTICAS Y ESTADÍSTICA",54,MATEMÁTICAS Y ESTADÍSTICA,542,ESTADÍSTICA,68,SANTANDER,68001,BUCARAMANGA,1,HOMBRE,2019,2,2
1204,1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,68,SANTANDER,68001,BUCARAMANGA,54023,MAESTRÍA EN FILOSOFÍA,2,POSGRADO,2,MAESTRÍA,1,PRESENCIAL,5,CIENCIAS SOCIALES Y HUMANAS,568,"FILOSOFÍA, TEOLOGÍA Y AFINES",2,ARTE Y HUMANIDADES,22,HUMANIDADES (EXCEPTO IDIOMAS),223,FILOSOFÍA Y ÉTICA,68,SANTANDER,68001,BUCARAMANGA,2,MUJER,2019,2,3
3803,3803,CORPORACION UNIVERSITARIA CENTRO SUPERIOR - UNICUCES,PRINCIPAL,2,PRIVADA,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,76,VALLE DEL CAUCA,76001,CALI,53610,PROFESIONAL EN MERCADEO EMPRESARIAL,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",69,ADMINISTRACIÓN,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,414,MERCADOTECNIA Y PUBLICIDAD,76,VALLE DEL CAUCA,76001,CALI,1,HOMBRE,2019,1,2
1115,1115,UNIVERSIDAD DE LA AMAZONIA,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,18,CAQUETÁ,18001,FLORENCIA,10554,DERECHO,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,5,CIENCIAS SOCIALES Y HUMANAS,559,DERECHO Y AFINES,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,42,DERECHO,421,DERECHO,18,CAQUETÁ,18001,FLORENCIA,2,MUJER,2019,2,50
1115,1115,UNIVERSIDAD DE LA AMAZONIA,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,18,CAQUETÁ,18001,FLORENCIA,105355,ESPECIALIZACIÓN EN DERECHO AMBIENTAL,2,POSGRADO,1,ESPECIALIZACIÓN UNIVERSITARIA,1,PRESENCIAL,5,CIENCIAS SOCIALES Y HUMANAS,559,DERECHO Y AFINES,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,42,DERECHO,421,DERECHO,18,CAQUETÁ,18001,FLORENCIA,2,MUJER,2019,2,9
1115,1115,UNIVERSIDAD DE LA AMAZONIA,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,18,CAQUETÁ,18001,FLORENCIA,52965,ESPECIALIZACION EN PEDAGOGIA,2,POSGRADO,1,ESPECIALIZACIÓN UNIVERSITARIA,1,PRESENCIAL,3,CIENCIAS DE LA EDUCACIÓN,313,EDUCACIÓN,1,EDUCACIÓN,11,EDUCACIÓN,111,CIENCIAS DE LA EDUCACIÓN,18,CAQUETÁ,18001,FLORENCIA,2,MUJER,2019,2,13
1115,1115,UNIVERSIDAD DE LA AMAZONIA,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,18,CAQUETÁ,18001,FLORENCIA,3607,INGENIERIA AGROECOLOGICA,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,8,"INGENIERÍA, ARQUITECTURA, URBANISMO Y AFINES",824,"INGENIERÍA AGRONÓMICA, PECUARIA Y AFINES",8,"AGROPECUARIO, SILVICULTURA, PESCA Y VETERINARIA",81,AGROPECUARIO,819,AGROPECUARIO NO CLASIFICADO EN OTRA PARTE,18,CAQUETÁ,18001,FLORENCIA,1,HOMBRE,2019,2,19
1115,1115,UNIVERSIDAD DE LA AMAZONIA,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,18,CAQUETÁ,18001,FLORENCIA,105594,MAESTRÍA EN TECNOLOGÍAS DE LA INFORMACIÓN Y LA COMUNICACIÓN,2,POSGRADO,2,MAESTRÍA,1,PRESENCIAL,8,"INGENIERÍA, ARQUITECTURA, URBANISMO Y AFINES",827,"INGENIERÍA DE SISTEMAS, TELEMÁTICA Y AFINES",6,TECNOLOGÍAS DE LA INFORMACIÓN Y LA COMUNICACIÓN (TIC),61,TECNOLOGÍAS DE LA INFORMACIÓN Y LA COMUNICACIÓN (TIC),619,TECNOLOGÍAS DE LA INFORMACIÓN  Y LA COMUNICACIÓN (TIC) NO CLASIFICADA EN OTRA PARTE,18,CAQUETÁ,18001,FLORENCIA,2,MUJER,2019,2,1
1115,1115,UNIVERSIDAD DE LA AMAZONIA,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,18,CAQUETÁ,18001,FLORENCIA,15767,LICENCIATURA EN LENGUA CASTELLANA Y LITERATURA,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,3,CIENCIAS DE LA EDUCACIÓN,313,EDUCACIÓN,1,EDUCACIÓN,11,EDUCACIÓN,113,FORMACIÓN PARA DOCENTES SIN ASIGNATURA DE ESPECIALIZACIÓN,18,CAQUETÁ,18001,FLORENCIA,2,MUJER,2019,2,11
1115,1115,UNIVERSIDAD DE LA AMAZONIA,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,18,CAQUETÁ,18001,FLORENCIA,52663,QUÍMICA,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,9,MATEMÁTICAS Y CIENCIAS NATURALES,939,QUÍMICA Y AFINES,5,"CIENCIAS NATURALES, MATEMÁTICAS Y ESTADÍSTICA",53,CIENCIAS FÍSICAS,531,QUÍMICA,18,CAQUETÁ,18001,FLORENCIA,1,HOMBRE,2019,2,2
1115,1115,UNIVERSIDAD DE LA AMAZONIA,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,18,CAQUETÁ,18001,FLORENCIA,105355,ESPECIALIZACIÓN EN DERECHO AMBIENTAL,2,POSGRADO,1,ESPECIALIZACIÓN UNIVERSITARIA,1,PRESENCIAL,5,CIENCIAS SOCIALES Y HUMANAS,559,DERECHO Y AFINES,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,42,DERECHO,421,DERECHO,18,CAQUETÁ,18001,FLORENCIA,1,HOMBRE,2019,1,1
1115,1115,UNIVERSIDAD DE LA AMAZONIA,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,18,CAQUETÁ,18001,FLORENCIA,53784,TECNOLOGIA EN INFORMATICA Y SISTEMAS,1,PREGRADO,5,TECNOLÓGICA,2,DISTANCIA (TRADICIONAL),8,"INGENIERÍA, ARQUITECTURA, URBANISMO Y AFINES",827,"INGENIERÍA DE SISTEMAS, TELEMÁTICA Y AFINES",6,TECNOLOGÍAS DE LA INFORMACIÓN Y LA COMUNICACIÓN (TIC),61,TECNOLOGÍAS DE LA INFORMACIÓN Y LA COMUNICACIÓN (TIC),613,DESARROLLO Y ANÁLISIS DE SOFTWARE Y APLICACIONES,18,CAQUETÁ,18001,FLORENCIA,1,HOMBRE,2019,1,3
1115,1115,UNIVERSIDAD DE LA AMAZONIA,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,18,CAQUETÁ,18001,FLORENCIA,4797,INGENIERIA DE ALIMENTOS,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,8,"INGENIERÍA, ARQUITECTURA, URBANISMO Y AFINES",823,"INGENIERÍA AGROINDUSTRIAL, ALIMENTOS Y AFINES",7,"INGENIERÍA, INDUSTRIA Y CONSTRUCCIÓN",71,INGENIERÍA Y PROFESIONES AFINES,719,INGENIERÍA Y PROFESIONES AFINES NO CLASIFICADAS EN OTRA PARTE,18,CAQUETÁ,18001,FLORENCIA,2,MUJER,2019,1,9
1115,1115,UNIVERSIDAD DE LA AMAZONIA,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,18,CAQUETÁ,18001,FLORENCIA,52565,ESPECIALIZACIÓN EN GERENCIA DE TALENTO HUMANO,2,POSGRADO,1,ESPECIALIZACIÓN UNIVERSITARIA,1,PRESENCIAL,6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",69,ADMINISTRACIÓN,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,413,GESTIÓN Y ADMINISTRACIÓN,18,CAQUETÁ,18001,FLORENCIA,2,MUJER,2019,1,18
1115,1115,UNIVERSIDAD DE LA AMAZONIA,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,18,CAQUETÁ,18001,FLORENCIA,53890,TECNOLOGÍA EN CRIMINALÍSTICA,1,PREGRADO,5,TECNOLÓGICA,2,DISTANCIA (TRADICIONAL),5,CIENCIAS SOCIALES Y HUMANAS,559,DERECHO Y AFINES,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,42,DERECHO,421,DERECHO,18,CAQUETÁ,18001,FLORENCIA,2,MUJER,2019,1,1
9110,9110,SERVICIO NACIONAL DE APRENDIZAJE-SENA-,PRINCIPAL,1,OFICIAL,2,INSTITUCIÓN TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",91175,TECNOLOGÍA EN GESTIÓN ADMINISTRATIVA,1,PREGRADO,5,TECNOLÓGICA,1,PRESENCIAL,6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",69,ADMINISTRACIÓN,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,413,GESTIÓN Y ADMINISTRACIÓN,99,VICHADA,99001,PUERTO CARREÑO,2,MUJER,2019,2,24
9110,9110,SERVICIO NACIONAL DE APRENDIZAJE-SENA-,PRINCIPAL,1,OFICIAL,2,INSTITUCIÓN TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",104132,TECNOLOGÍA EN GUIANZA TURÍSTICA,1,PREGRADO,5,TECNOLÓGICA,2,DISTANCIA (TRADICIONAL),6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",69,ADMINISTRACIÓN,10,SERVICIOS,101,SERVICIOS PERSONALES,1013,"HOTELERÍA, RESTAURANTES Y SERVICIOS DE BANQUETES",99,VICHADA,99001,PUERTO CARREÑO,1,HOMBRE,2019,2,3
9110,9110,SERVICIO NACIONAL DE APRENDIZAJE-SENA-,PRINCIPAL,1,OFICIAL,2,INSTITUCIÓN TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",91157,TECNOLOGÍA EN CONTABILIDAD Y FINANZAS,1,PREGRADO,5,TECNOLÓGICA,1,PRESENCIAL,6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",612,CONTADURÍA PÚBLICA,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,411,CONTABILIDAD E IMPUESTOS,99,VICHADA,99001,PUERTO CARREÑO,1,HOMBRE,2019,2,3
9110,9110,SERVICIO NACIONAL DE APRENDIZAJE-SENA-,PRINCIPAL,1,OFICIAL,2,INSTITUCIÓN TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",103633,TECNOLOGÍA EN GESTIÓN DE MERCADOS,1,PREGRADO,5,TECNOLÓGICA,3,DISTANCIA (VIRTUAL),6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",69,ADMINISTRACIÓN,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,414,MERCADOTECNIA Y PUBLICIDAD,99,VICHADA,99001,PUERTO CARREÑO,1,HOMBRE,2019,2,2
9110,9110,SERVICIO NACIONAL DE APRENDIZAJE-SENA-,PRINCIPAL,1,OFICIAL,2,INSTITUCIÓN TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",91157,TECNOLOGÍA EN CONTABILIDAD Y FINANZAS,1,PREGRADO,5,TECNOLÓGICA,1,PRESENCIAL,6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",612,CONTADURÍA PÚBLICA,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,411,CONTABILIDAD E IMPUESTOS,99,VICHADA,99001,PUERTO CARREÑO,1,HOMBRE,2019,1,5
9110,9110,SERVICIO NACIONAL DE APRENDIZAJE-SENA-,PRINCIPAL,1,OFICIAL,2,INSTITUCIÓN TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",103633,TECNOLOGÍA EN GESTIÓN DE MERCADOS,1,PREGRADO,5,TECNOLÓGICA,3,DISTANCIA (VIRTUAL),6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",69,ADMINISTRACIÓN,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,414,MERCADOTECNIA Y PUBLICIDAD,68,SANTANDER,68679,SAN GIL,2,MUJER,2019,1,2
9110,9110,SERVICIO NACIONAL DE APRENDIZAJE-SENA-,PRINCIPAL,1,OFICIAL,2,INSTITUCIÓN TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",91151,TECNOLOGÍA EN ANALISIS Y DESARROLLO DE SISTEMAS DE INFORMACION,1,PREGRADO,5,TECNOLÓGICA,1,PRESENCIAL,8,"INGENIERÍA, ARQUITECTURA, URBANISMO Y AFINES",827,"INGENIERÍA DE SISTEMAS, TELEMÁTICA Y AFINES",6,TECNOLOGÍAS DE LA INFORMACIÓN Y LA COMUNICACIÓN (TIC),61,TECNOLOGÍAS DE LA INFORMACIÓN Y LA COMUNICACIÓN (TIC),613,DESARROLLO Y ANÁLISIS DE SOFTWARE Y APLICACIONES,68,SANTANDER,68679,SAN GIL,2,MUJER,2019,1,1
9110,9110,SERVICIO NACIONAL DE APRENDIZAJE-SENA-,PRINCIPAL,1,OFICIAL,2,INSTITUCIÓN TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",102341,TECNOLOGÍA EN GESTIÓN DOCUMENTAL,1,PREGRADO,5,TECNOLÓGICA,1,PRESENCIAL,5,CIENCIAS SOCIALES Y HUMANAS,555,"BIBLIOTECOLOGÍA, OTROS DE CIENCIAS SOCIALES Y HUMANAS",3,"CIENCIAS SOCIALES, PERIODISMO E INFORMACIÓN",32,PERIODISMO E INFORMACIÓN,322,"BIBLIOTECOLOGÍA, INFORMACIÓN Y ARCHIVOLOGÍA",68,SANTANDER,68755,SOCORRO,2,MUJER,2019,2,7
9110,9110,SERVICIO NACIONAL DE APRENDIZAJE-SENA-,PRINCIPAL,1,OFICIAL,2,INSTITUCIÓN TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",91212,TECNOLOGÍA EN SALUD OCUPACIONAL,1,PREGRADO,5,TECNOLÓGICA,1,PRESENCIAL,4,CIENCIAS DE LA SALUD,450,SALUD PÚBLICA,10,SERVICIOS,102,SERVICIOS DE HIGIENE Y SALUD OCUPACIONAL,1022,SALUD Y PROTECCIÓN LABORAL,68,SANTANDER,68861,VÉLEZ,2,MUJER,2019,2,25
9110,9110,SERVICIO NACIONAL DE APRENDIZAJE-SENA-,PRINCIPAL,1,OFICIAL,2,INSTITUCIÓN TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",91172,TECNOLOGÍA EN ENTRENAMIENTO DEPORTIVO,1,PREGRADO,5,TECNOLÓGICA,1,PRESENCIAL,3,CIENCIAS DE LA EDUCACIÓN,313,EDUCACIÓN,1,EDUCACIÓN,11,EDUCACIÓN,114,FORMACIÓN PARA DOCENTES CON ASIGNATURA DE ESPECIALIZACIÓN,68,SANTANDER,68861,VÉLEZ,2,MUJER,2019,2,8
9110,9110,SERVICIO NACIONAL DE APRENDIZAJE-SENA-,PRINCIPAL,1,OFICIAL,2,INSTITUCIÓN TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",104129,ESPECIALIZACIÓN TECNOLÓGICA EN SEGURIDAD EN REDES DE COMPUTADORES,2,POSGRADO,8,ESPECIALIZACIÓN TECNOLÓGICA,1,PRESENCIAL,8,"INGENIERÍA, ARQUITECTURA, URBANISMO Y AFINES",827,"INGENIERÍA DE SISTEMAS, TELEMÁTICA Y AFINES",6,TECNOLOGÍAS DE LA INFORMACIÓN Y LA COMUNICACIÓN (TIC),61,TECNOLOGÍAS DE LA INFORMACIÓN Y LA COMUNICACIÓN (TIC),612,DISEÑO Y ADMINISTRACIÓN DE REDES Y BASES DE DATOS,68,SANTANDER,68861,VÉLEZ,1,HOMBRE,2019,2,9
