CODIGO_DE_LA_INSTITUCION,IES_PADRE,INSTITUCION_DE_EDUCACION_SUPERIOR_IES,PRINCIPAL_O_SECCIONAL,ID_SECTOR_IES,SECTOR_IES,IES_ACREDITADA,ID_CARACTER,CARACTER_IES,CODIGO_DEL_DEPARTAMENTO_IES,DEPARTAMENTO_DE_DOMICILIO_DE_LA_IES,CODIGO_DEL_MUNICIPIO_IES,MUNICIPIO_DE_DOMICILIO_DE_LA_IES,CODIGO_SNIES_PROGRAMA,PROGRAMA_ACADEMICO,PROGRAMA_ACREDITADO,ID_NIVEL_ACADEMICO,NIVEL_ACADEMICO,ID_NIVEL_DE_FORMACION,NIVEL_DE_FORMACION,ID_METODOLOGIA,METODOLOGIA,ID_AREA_DE_CONOCIMIENTO,AREA_DE_CONOCIMIENTO,ID_NUCLEO,NUCLEO_BASICO_DEL_CONOCIMIENTO_NBC,ID_CINE_CAMPO_AMPLIO,DESC_CINE_CAMPO_AMPLIO,ID_CINE_CAMPO_ESPECIFICO,DESC_CINE_CAMPO_ESPECIFICO,ID_CINE_CODIGO_DETALLADO,DESC_CINE_CODIGO_DETALLADO,CODIGO_DEL_DEPARTAMENTO_PROGRAMA,DEPARTAMENTO_DE_OFERTA_DEL_PROGRAMA,CODIGO_DEL_MUNICIPIO_PROGRAMA,MUNICIPIO_DE_OFERTA_DEL_PROGRAMA,ID_SEXO,SEXO,ANO,SEMESTRE,GRADUADOS
1121,1121,UNIVERSIDAD-COLEGIO MAYOR DE CUNDINAMARCA,Principal,1,OFICIAL,N,4,Universidad,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",51745,ECONOMIA,N,1,PREGRADO,6,Universitario,1,Presencial,6,"Economía, administración, contaduría y afines",611,Economía,3,"Ciencias Sociales, Periodismo e Información",31,Ciencias sociales y del comportamiento,311,Economía,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",1,Hombre,2021,1,19
1121,1121,UNIVERSIDAD-COLEGIO MAYOR DE CUNDINAMARCA,Principal,1,OFICIAL,N,4,Universidad,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",51745,ECONOMIA,N,1,PREGRADO,6,Universitario,1,Presencial,6,"Economía, administración, contaduría y afines",611,Economía,3,"Ciencias Sociales, Periodismo e Información",31,Ciencias sociales y del comportamiento,311,Economía,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",1,Hombre,2021,2,10
1121,1121,UNIVERSIDAD-COLEGIO MAYOR DE CUNDINAMARCA,Principal,1,OFICIAL,N,4,Universidad,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",51745,ECONOMIA,N,1,PREGRADO,6,Universitario,1,Presencial,6,"Economía, administración, contaduría y afines",611,Economía,3,"Ciencias Sociales, Periodismo e Información",31,Ciencias sociales y del comportamiento,311,Economía,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",2,Mujer,2021,1,18
1121,1121,UNIVERSIDAD-COLEGIO MAYOR DE CUNDINAMARCA,Principal,1,OFICIAL,N,4,Universidad,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",51745,ECONOMIA,N,1,PREGRADO,6,Universitario,1,Presencial,6,"Economía, administración, contaduría y afines",611,Economía,3,"Ciencias Sociales, Periodismo e Información",31,Ciencias sociales y del comportamiento,311,Economía,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",2,Mujer,2021,2,22
1121,1121,UNIVERSIDAD-COLEGIO MAYOR DE CUNDINAMARCA,Principal,1,OFICIAL,N,4,Universidad,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",53792,TURISMO,N,1,PREGRADO,6,Universitario,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",1,Hombre,2021,1,1
1121,1121,UNIVERSIDAD-COLEGIO MAYOR DE CUNDINAMARCA,Principal,1,OFICIAL,N,4,Universidad,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",53792,TURISMO,N,1,PREGRADO,6,Universitario,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",1,Hombre,2021,2,8
1121,1121,UNIVERSIDAD-COLEGIO MAYOR DE CUNDINAMARCA,Principal,1,OFICIAL,N,4,Universidad,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",53792,TURISMO,N,1,PREGRADO,6,Universitario,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",2,Mujer,2021,1,20
1121,1121,UNIVERSIDAD-COLEGIO MAYOR DE CUNDINAMARCA,Principal,1,OFICIAL,N,4,Universidad,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",53792,TURISMO,N,1,PREGRADO,6,Universitario,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",2,Mujer,2021,2,25
1121,1121,UNIVERSIDAD-COLEGIO MAYOR DE CUNDINAMARCA,Principal,1,OFICIAL,N,4,Universidad,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",54006,DISEÑO DIGITAL Y MULTIMEDIA,N,1,PREGRADO,6,Universitario,1,Presencial,2,Bellas artes,27,Diseño,2,Arte y Humanidades,21,Artes,211,Técnicas audiovisuales y producción para medios de comunicación,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",1,Hombre,2021,1,14
1121,1121,UNIVERSIDAD-COLEGIO MAYOR DE CUNDINAMARCA,Principal,1,OFICIAL,N,4,Universidad,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",54006,DISEÑO DIGITAL Y MULTIMEDIA,N,1,PREGRADO,6,Universitario,1,Presencial,2,Bellas artes,27,Diseño,2,Arte y Humanidades,21,Artes,211,Técnicas audiovisuales y producción para medios de comunicación,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",1,Hombre,2021,2,8
1121,1121,UNIVERSIDAD-COLEGIO MAYOR DE CUNDINAMARCA,Principal,1,OFICIAL,N,4,Universidad,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",54006,DISEÑO DIGITAL Y MULTIMEDIA,N,1,PREGRADO,6,Universitario,1,Presencial,2,Bellas artes,27,Diseño,2,Arte y Humanidades,21,Artes,211,Técnicas audiovisuales y producción para medios de comunicación,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",2,Mujer,2021,1,6
1121,1121,UNIVERSIDAD-COLEGIO MAYOR DE CUNDINAMARCA,Principal,1,OFICIAL,N,4,Universidad,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",54006,DISEÑO DIGITAL Y MULTIMEDIA,N,1,PREGRADO,6,Universitario,1,Presencial,2,Bellas artes,27,Diseño,2,Arte y Humanidades,21,Artes,211,Técnicas audiovisuales y producción para medios de comunicación,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",2,Mujer,2021,2,8
1121,1121,UNIVERSIDAD-COLEGIO MAYOR DE CUNDINAMARCA,Principal,1,OFICIAL,N,4,Universidad,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",102899,ESPECIALIZACIÓN EN EDIFICACIÓN SOSTENIBLE,N,2,POSGRADO,1,Especialización universitaria,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",818,Arquitectura,7,"Ingeniería, Industria y Construcción",73,Arquitectura y construcción,732,Construcción e ingeniería civil,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",1,Hombre,2021,2,11
1121,1121,UNIVERSIDAD-COLEGIO MAYOR DE CUNDINAMARCA,Principal,1,OFICIAL,N,4,Universidad,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",102899,ESPECIALIZACIÓN EN EDIFICACIÓN SOSTENIBLE,N,2,POSGRADO,1,Especialización universitaria,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",818,Arquitectura,7,"Ingeniería, Industria y Construcción",73,Arquitectura y construcción,732,Construcción e ingeniería civil,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",2,Mujer,2021,2,9
1121,1121,UNIVERSIDAD-COLEGIO MAYOR DE CUNDINAMARCA,Principal,1,OFICIAL,N,4,Universidad,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",103217,ESPECIALIZACIÓN EN GERENCIA DE LA CALIDAD EN SALUD,N,2,POSGRADO,1,Especialización universitaria,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",1,Hombre,2021,1,2
1121,1121,UNIVERSIDAD-COLEGIO MAYOR DE CUNDINAMARCA,Principal,1,OFICIAL,N,4,Universidad,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",103217,ESPECIALIZACIÓN EN GERENCIA DE LA CALIDAD EN SALUD,N,2,POSGRADO,1,Especialización universitaria,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",2,Mujer,2021,1,22
1121,1121,UNIVERSIDAD-COLEGIO MAYOR DE CUNDINAMARCA,Principal,1,OFICIAL,N,4,Universidad,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",105919,MAESTRÍA EN DESARROLLO HUMANO,N,2,POSGRADO,2,Maestría,1,Presencial,5,Ciencias sociales y humanas,566,Psicología,3,"Ciencias Sociales, Periodismo e Información",38,"Programas y certificaciones interdisciplinarios relativos a ciencias sociales, periodismo e información",388,"Programas y certificaciones interdisciplinarios relativos a ciencias sociales, periodismo e información",11,"Bogotá, D.C.",11001,"Bogotá, D.C.",1,Hombre,2021,1,1
1121,1121,UNIVERSIDAD-COLEGIO MAYOR DE CUNDINAMARCA,Principal,1,OFICIAL,N,4,Universidad,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",105919,MAESTRÍA EN DESARROLLO HUMANO,N,2,POSGRADO,2,Maestría,1,Presencial,5,Ciencias sociales y humanas,566,Psicología,3,"Ciencias Sociales, Periodismo e Información",38,"Programas y certificaciones interdisciplinarios relativos a ciencias sociales, periodismo e información",388,"Programas y certificaciones interdisciplinarios relativos a ciencias sociales, periodismo e información",11,"Bogotá, D.C.",11001,"Bogotá, D.C.",2,Mujer,2021,1,4
1121,1121,UNIVERSIDAD-COLEGIO MAYOR DE CUNDINAMARCA,Principal,1,OFICIAL,N,4,Universidad,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",105919,MAESTRÍA EN DESARROLLO HUMANO,N,2,POSGRADO,2,Maestría,1,Presencial,5,Ciencias sociales y humanas,566,Psicología,3,"Ciencias Sociales, Periodismo e Información",38,"Programas y certificaciones interdisciplinarios relativos a ciencias sociales, periodismo e información",388,"Programas y certificaciones interdisciplinarios relativos a ciencias sociales, periodismo e información",11,"Bogotá, D.C.",11001,"Bogotá, D.C.",2,Mujer,2021,2,5
1121,1121,UNIVERSIDAD-COLEGIO MAYOR DE CUNDINAMARCA,Principal,1,OFICIAL,N,4,Universidad,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",107007,MAESTRÍA EN MICROBIOLOGÍA,N,2,POSGRADO,2,Maestría,1,Presencial,9,Matemáticas y ciencias naturales,934,"Biología, microbiología y afines",5,"Ciencias Naturales, Matemáticas y Estadística",51,Ciencias biológicas y afines,511,Biología,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",1,Hombre,2021,2,1
1121,1121,UNIVERSIDAD-COLEGIO MAYOR DE CUNDINAMARCA,Principal,1,OFICIAL,N,4,Universidad,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",107007,MAESTRÍA EN MICROBIOLOGÍA,N,2,POSGRADO,2,Maestría,1,Presencial,9,Matemáticas y ciencias naturales,934,"Biología, microbiología y afines",5,"Ciencias Naturales, Matemáticas y Estadística",51,Ciencias biológicas y afines,511,Biología,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",2,Mujer,2021,1,2
1121,1121,UNIVERSIDAD-COLEGIO MAYOR DE CUNDINAMARCA,Principal,1,OFICIAL,N,4,Universidad,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",107007,MAESTRÍA EN MICROBIOLOGÍA,N,2,POSGRADO,2,Maestría,1,Presencial,9,Matemáticas y ciencias naturales,934,"Biología, microbiología y afines",5,"Ciencias Naturales, Matemáticas y Estadística",51,Ciencias biológicas y afines,511,Biología,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",2,Mujer,2021,2,2
1121,1121,UNIVERSIDAD-COLEGIO MAYOR DE CUNDINAMARCA,Principal,1,OFICIAL,N,4,Universidad,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",107540,ESPECIALIZACIÓN EN METODOLOGÍA BIM PARA EL DESARROLLO DE PROYECTOS DE LA EDIFICACIÓN,N,2,POSGRADO,1,Especialización universitaria,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",825,Ingeniería civil y afines,7,"Ingeniería, Industria y Construcción",73,Arquitectura y construcción,732,Construcción e ingeniería civil,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",1,Hombre,2021,1,12
1121,1121,UNIVERSIDAD-COLEGIO MAYOR DE CUNDINAMARCA,Principal,1,OFICIAL,N,4,Universidad,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",107540,ESPECIALIZACIÓN EN METODOLOGÍA BIM PARA EL DESARROLLO DE PROYECTOS DE LA EDIFICACIÓN,N,2,POSGRADO,1,Especialización universitaria,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",825,Ingeniería civil y afines,7,"Ingeniería, Industria y Construcción",73,Arquitectura y construcción,732,Construcción e ingeniería civil,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",1,Hombre,2021,2,8
1121,1121,UNIVERSIDAD-COLEGIO MAYOR DE CUNDINAMARCA,Principal,1,OFICIAL,N,4,Universidad,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",107540,ESPECIALIZACIÓN EN METODOLOGÍA BIM PARA EL DESARROLLO DE PROYECTOS DE LA EDIFICACIÓN,N,2,POSGRADO,1,Especialización universitaria,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",825,Ingeniería civil y afines,7,"Ingeniería, Industria y Construcción",73,Arquitectura y construcción,732,Construcción e ingeniería civil,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",2,Mujer,2021,1,6
1121,1121,UNIVERSIDAD-COLEGIO MAYOR DE CUNDINAMARCA,Principal,1,OFICIAL,N,4,Universidad,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",107540,ESPECIALIZACIÓN EN METODOLOGÍA BIM PARA EL DESARROLLO DE PROYECTOS DE LA EDIFICACIÓN,N,2,POSGRADO,1,Especialización universitaria,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",825,Ingeniería civil y afines,7,"Ingeniería, Industria y Construcción",73,Arquitectura y construcción,732,Construcción e ingeniería civil,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",2,Mujer,2021,2,3
1121,1121,UNIVERSIDAD-COLEGIO MAYOR DE CUNDINAMARCA,Principal,1,OFICIAL,N,4,Universidad,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",108071,ESPECIALIZACION EN GERENCIA EN SEGURIDAD Y SALUD EN EL TRABAJO,N,2,POSGRADO,1,Especialización universitaria,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",1,Hombre,2021,1,13
1121,1121,UNIVERSIDAD-COLEGIO MAYOR DE CUNDINAMARCA,Principal,1,OFICIAL,N,4,Universidad,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",108071,ESPECIALIZACION EN GERENCIA EN SEGURIDAD Y SALUD EN EL TRABAJO,N,2,POSGRADO,1,Especialización universitaria,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",1,Hombre,2021,2,10
1121,1121,UNIVERSIDAD-COLEGIO MAYOR DE CUNDINAMARCA,Principal,1,OFICIAL,N,4,Universidad,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",108071,ESPECIALIZACION EN GERENCIA EN SEGURIDAD Y SALUD EN EL TRABAJO,N,2,POSGRADO,1,Especialización universitaria,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",2,Mujer,2021,1,52
1121,1121,UNIVERSIDAD-COLEGIO MAYOR DE CUNDINAMARCA,Principal,1,OFICIAL,N,4,Universidad,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",108071,ESPECIALIZACION EN GERENCIA EN SEGURIDAD Y SALUD EN EL TRABAJO,N,2,POSGRADO,1,Especialización universitaria,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",2,Mujer,2021,2,54
1122,1122,UNIVERSIDAD DEL PACIFICO,Principal,1,OFICIAL,N,4,Universidad,76,Valle Del Cauca,76109,Buenaventura,9869,AGRONOMIA DEL TROPICO HUMEDO,N,1,PREGRADO,6,Universitario,1,Presencial,1,"Agronomía, veterinaria y afines",11,Agronomía,8,"Agropecuario, Silvicultura, Pesca y Veterinaria",81,Agropecuario,811,Producción agrícola y ganadera,76,Valle Del Cauca,76109,Buenaventura,1,Hombre,2021,1,4
1122,1122,UNIVERSIDAD DEL PACIFICO,Principal,1,OFICIAL,N,4,Universidad,76,Valle Del Cauca,76109,Buenaventura,9869,AGRONOMIA DEL TROPICO HUMEDO,N,1,PREGRADO,6,Universitario,1,Presencial,1,"Agronomía, veterinaria y afines",11,Agronomía,8,"Agropecuario, Silvicultura, Pesca y Veterinaria",81,Agropecuario,811,Producción agrícola y ganadera,76,Valle Del Cauca,76109,Buenaventura,1,Hombre,2021,2,5
1122,1122,UNIVERSIDAD DEL PACIFICO,Principal,1,OFICIAL,N,4,Universidad,76,Valle Del Cauca,76109,Buenaventura,9869,AGRONOMIA DEL TROPICO HUMEDO,N,1,PREGRADO,6,Universitario,1,Presencial,1,"Agronomía, veterinaria y afines",11,Agronomía,8,"Agropecuario, Silvicultura, Pesca y Veterinaria",81,Agropecuario,811,Producción agrícola y ganadera,76,Valle Del Cauca,76109,Buenaventura,2,Mujer,2021,1,7
1122,1122,UNIVERSIDAD DEL PACIFICO,Principal,1,OFICIAL,N,4,Universidad,76,Valle Del Cauca,76109,Buenaventura,9869,AGRONOMIA DEL TROPICO HUMEDO,N,1,PREGRADO,6,Universitario,1,Presencial,1,"Agronomía, veterinaria y afines",11,Agronomía,8,"Agropecuario, Silvicultura, Pesca y Veterinaria",81,Agropecuario,811,Producción agrícola y ganadera,76,Valle Del Cauca,76109,Buenaventura,2,Mujer,2021,2,13
1122,1122,UNIVERSIDAD DEL PACIFICO,Principal,1,OFICIAL,N,4,Universidad,76,Valle Del Cauca,76109,Buenaventura,9888,ARQUITECTURA,N,1,PREGRADO,6,Universitario,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",818,Arquitectura,7,"Ingeniería, Industria y Construcción",73,Arquitectura y construcción,732,Construcción e ingeniería civil,76,Valle Del Cauca,76109,Buenaventura,1,Hombre,2021,1,7
1122,1122,UNIVERSIDAD DEL PACIFICO,Principal,1,OFICIAL,N,4,Universidad,76,Valle Del Cauca,76109,Buenaventura,9888,ARQUITECTURA,N,1,PREGRADO,6,Universitario,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",818,Arquitectura,7,"Ingeniería, Industria y Construcción",73,Arquitectura y construcción,732,Construcción e ingeniería civil,76,Valle Del Cauca,76109,Buenaventura,1,Hombre,2021,2,3
1122,1122,UNIVERSIDAD DEL PACIFICO,Principal,1,OFICIAL,N,4,Universidad,76,Valle Del Cauca,76109,Buenaventura,9888,ARQUITECTURA,N,1,PREGRADO,6,Universitario,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",818,Arquitectura,7,"Ingeniería, Industria y Construcción",73,Arquitectura y construcción,732,Construcción e ingeniería civil,76,Valle Del Cauca,76109,Buenaventura,2,Mujer,2021,1,3
1122,1122,UNIVERSIDAD DEL PACIFICO,Principal,1,OFICIAL,N,4,Universidad,76,Valle Del Cauca,76109,Buenaventura,9888,ARQUITECTURA,N,1,PREGRADO,6,Universitario,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",818,Arquitectura,7,"Ingeniería, Industria y Construcción",73,Arquitectura y construcción,732,Construcción e ingeniería civil,76,Valle Del Cauca,76109,Buenaventura,2,Mujer,2021,2,4
1122,1122,UNIVERSIDAD DEL PACIFICO,Principal,1,OFICIAL,N,4,Universidad,76,Valle Del Cauca,76109,Buenaventura,10081,TECNOLOGIA EN AGRONOMIA DEL TROPICO HUMEDO,N,1,PREGRADO,5,Tecnológico,1,Presencial,1,"Agronomía, veterinaria y afines",11,Agronomía,8,"Agropecuario, Silvicultura, Pesca y Veterinaria",81,Agropecuario,811,Producción agrícola y ganadera,76,Valle Del Cauca,76109,Buenaventura,1,Hombre,2021,2,1
1122,1122,UNIVERSIDAD DEL PACIFICO,Principal,1,OFICIAL,N,4,Universidad,76,Valle Del Cauca,76109,Buenaventura,10611,SOCIOLOGIA,N,1,PREGRADO,6,Universitario,1,Presencial,5,Ciencias sociales y humanas,569,"Sociología, trabajo social y afines",3,"Ciencias Sociales, Periodismo e Información",31,Ciencias sociales y del comportamiento,314,"Sociología, Antropología y estudios culturales",76,Valle Del Cauca,76109,Buenaventura,1,Hombre,2021,1,6
1122,1122,UNIVERSIDAD DEL PACIFICO,Principal,1,OFICIAL,N,4,Universidad,76,Valle Del Cauca,76109,Buenaventura,10611,SOCIOLOGIA,N,1,PREGRADO,6,Universitario,1,Presencial,5,Ciencias sociales y humanas,569,"Sociología, trabajo social y afines",3,"Ciencias Sociales, Periodismo e Información",31,Ciencias sociales y del comportamiento,314,"Sociología, Antropología y estudios culturales",76,Valle Del Cauca,76109,Buenaventura,1,Hombre,2021,2,13
1122,1122,UNIVERSIDAD DEL PACIFICO,Principal,1,OFICIAL,N,4,Universidad,76,Valle Del Cauca,76109,Buenaventura,10611,SOCIOLOGIA,N,1,PREGRADO,6,Universitario,1,Presencial,5,Ciencias sociales y humanas,569,"Sociología, trabajo social y afines",3,"Ciencias Sociales, Periodismo e Información",31,Ciencias sociales y del comportamiento,314,"Sociología, Antropología y estudios culturales",76,Valle Del Cauca,76109,Buenaventura,2,Mujer,2021,1,33
1122,1122,UNIVERSIDAD DEL PACIFICO,Principal,1,OFICIAL,N,4,Universidad,76,Valle Del Cauca,76109,Buenaventura,10611,SOCIOLOGIA,N,1,PREGRADO,6,Universitario,1,Presencial,5,Ciencias sociales y humanas,569,"Sociología, trabajo social y afines",3,"Ciencias Sociales, Periodismo e Información",31,Ciencias sociales y del comportamiento,314,"Sociología, Antropología y estudios culturales",76,Valle Del Cauca,76109,Buenaventura,2,Mujer,2021,2,24
1122,1122,UNIVERSIDAD DEL PACIFICO,Principal,1,OFICIAL,N,4,Universidad,76,Valle Del Cauca,76109,Buenaventura,15964,TECNOLOGIA EN INFORMATICA,N,1,PREGRADO,5,Tecnológico,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",6,Tecnologías de la Información y la Comunicación (TIC),61,Tecnologías de la Información y la Comunicación (TIC),613,Desarrollo y análisis de software y aplicaciones,76,Valle Del Cauca,76109,Buenaventura,1,Hombre,2021,2,1
1122,1122,UNIVERSIDAD DEL PACIFICO,Principal,1,OFICIAL,N,4,Universidad,76,Valle Del Cauca,76109,Buenaventura,16069,TECNOLOGIA EN ACUICULTURA,N,1,PREGRADO,5,Tecnológico,1,Presencial,1,"Agronomía, veterinaria y afines",12,Zootecnia,8,"Agropecuario, Silvicultura, Pesca y Veterinaria",83,Pesca,831,Pesca,76,Valle Del Cauca,76109,Buenaventura,1,Hombre,2021,1,1
1122,1122,UNIVERSIDAD DEL PACIFICO,Principal,1,OFICIAL,N,4,Universidad,76,Valle Del Cauca,76109,Buenaventura,16069,TECNOLOGIA EN ACUICULTURA,N,1,PREGRADO,5,Tecnológico,1,Presencial,1,"Agronomía, veterinaria y afines",12,Zootecnia,8,"Agropecuario, Silvicultura, Pesca y Veterinaria",83,Pesca,831,Pesca,76,Valle Del Cauca,76109,Buenaventura,1,Hombre,2021,2,1
1122,1122,UNIVERSIDAD DEL PACIFICO,Principal,1,OFICIAL,N,4,Universidad,76,Valle Del Cauca,76109,Buenaventura,16069,TECNOLOGIA EN ACUICULTURA,N,1,PREGRADO,5,Tecnológico,1,Presencial,1,"Agronomía, veterinaria y afines",12,Zootecnia,8,"Agropecuario, Silvicultura, Pesca y Veterinaria",83,Pesca,831,Pesca,76,Valle Del Cauca,76109,Buenaventura,2,Mujer,2021,1,2
1122,1122,UNIVERSIDAD DEL PACIFICO,Principal,1,OFICIAL,N,4,Universidad,76,Valle Del Cauca,76109,Buenaventura,16069,TECNOLOGIA EN ACUICULTURA,N,1,PREGRADO,5,Tecnológico,1,Presencial,1,"Agronomía, veterinaria y afines",12,Zootecnia,8,"Agropecuario, Silvicultura, Pesca y Veterinaria",83,Pesca,831,Pesca,76,Valle Del Cauca,76109,Buenaventura,2,Mujer,2021,2,3
1122,1122,UNIVERSIDAD DEL PACIFICO,Principal,1,OFICIAL,N,4,Universidad,76,Valle Del Cauca,76109,Buenaventura,90996,INGENIERIA DE SISTEMAS,N,1,PREGRADO,6,Universitario,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",7,"Ingeniería, Industria y Construcción",71,Ingeniería y profesiones afines,714,Electrónica y automatización,76,Valle Del Cauca,76109,Buenaventura,1,Hombre,2021,1,43
1122,1122,UNIVERSIDAD DEL PACIFICO,Principal,1,OFICIAL,N,4,Universidad,76,Valle Del Cauca,76109,Buenaventura,90996,INGENIERIA DE SISTEMAS,N,1,PREGRADO,6,Universitario,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",7,"Ingeniería, Industria y Construcción",71,Ingeniería y profesiones afines,714,Electrónica y automatización,76,Valle Del Cauca,76109,Buenaventura,1,Hombre,2021,2,13
